FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240507;1200;16;;;
240507;1300;11;;;
240507;1400;12;;;
240507;1500;16;;;
240507;1600;12;;;
240507;1700;10;;;
240507;1800;10;;;
240507;1900;15;;;
240507;2000;16;;;
240507;2100;11;;;
240507;2200;11;;;
240507;2300;18;;;
240508;0000;16;;;
240508;0100;11;;;
240508;0200;10;;;
240508;0300;10;;;
240508;0400;18;;;
240508;0500;19;;;
240508;0600;22;;;
240508;0700;31;;;
240508;0800;47;;;
240508;0900;18;;;
240508;1000;41;;;
240508;1100;50;;;
240508;1200;47;;;
240508;1300;59;;;
240508;1400;43;;;
240508;1500;43;;;
240508;1600;49;;;
240508;1700;62;;;
240508;1800;90;;;
240508;1900;127;;;
240508;2000;122;;;
240508;2100;162;;;
240508;2200;157;;;
240508;2300;141;;;
240509;0000;88;;;
240509;0100;77;;;
240509;0200;63;;;
240509;0300;48;;;
240509;0400;34;;;
240509;0500;45;;;
240509;0600;64;;;
240509;0700;118;;;
240509;0800;143;;;
240509;0900;102;;;
240509;1000;97;;;
240509;1100;93;;;
240509;1200;99;;;
240509;1300;133;;;
240509;1400;75;;;
240509;1500;82;;;
240509;1600;67;;;
240509;1700;70;;;
240509;1800;90;;;
240509;1900;142;;;
240509;2000;199;;;
240509;2100;114;;;
240509;2200;90;;;
240509;2300;132;;;
240510;0000;78;;;
240510;0100;70;;;
240510;0200;59;;;
240510;0300;49;;;
240510;0400;51;;;
240510;0500;49;;;
240510;0600;64;;;
240510;0700;115;;;
240510;0800;141;;;
240510;0900;123;;;
240510;1000;97;;;
240510;1100;52;;;
240510;1200;54;;;
240510;1300;41;;;
240510;1400;50;;;
240510;1500;59;;;
240510;1600;51;;;
240510;1700;60;;;
240510;1800;77;;;
240510;1900;103;;;
240510;2000;143;;;
240510;2100;134;;;
240510;2200;108;;;
240510;2300;93;;;
240511;0000;84;;;
240511;0100;69;;;
240511;0200;59;;;
240511;0300;58;;;
240511;0400;53;;;
240511;0500;50;;;
240511;0600;46;;;
240511;0700;46;;;
240511;0800;44;;;
240511;0900;68;;;
240511;1000;59;;;
240511;1100;71;;;
240511;1200;85;;;
240511;1300;97;;;
240511;1400;55;;;
240511;1500;54;;;
240511;1600;53;;;
240511;1700;63;;;
240511;1800;87;;;
240511;1900;91;;;
240511;2000;138;;;
240511;2100;130;;;
240511;2200;127;;;
240511;2300;129;;;
240512;0000;111;;;
240512;0100;82;;;
240512;0200;77;;;
240512;0300;76;;;
240512;0400;57;;;
240512;0500;53;;;
240512;0600;59;;;
240512;0700;75;;;
240512;0800;63;;;
240512;0900;57;;;
240512;1000;50;;;
240512;1100;49;;;
240512;1200;42;;;
240512;1300;32;;;
240512;1400;36;;;
240512;1500;36;;;
240512;1600;35;;;
240512;1700;52;;;
240512;1800;65;;;
240512;1900;83;;;
240512;2000;67;;;
240512;2100;71;;;
240512;2200;66;;;
240512;2300;53;;;
240513;0000;40;;;
240513;0100;33;;;
240513;0200;28;;;
240513;0300;25;;;
240513;0400;31;;;
240513;0500;34;;;
240513;0600;42;;;
240513;0700;61;;;
240513;0800;58;;;
240513;0900;34;;;
240513;1000;42;;;
240513;1100;52;;;
240513;1200;62;;;
240513;1300;69;;;
240513;1400;78;;;
240513;1500;67;;;
240513;1600;64;;;
240513;1700;78;;;
240513;1800;99;;;
240513;1900;115;;;
240513;2000;105;;;
240513;2100;82;;;
240513;2200;108;;;
240513;2300;76;;;
240514;0000;70;;;
240514;0100;56;;;
240514;0200;49;;;
240514;0300;56;;;
240514;0400;54;;;
240514;0500;54;;;
240514;0600;71;;;
240514;0700;120;;;
240514;0800;159;;;
240514;0900;100;;;
240514;1000;80;;;
240514;1100;99;;;
240514;1200;70;;;
240514;1300;94;;;
240514;1400;63;;;
240514;1500;76;;;
240514;1600;61;;;
240514;1700;110;;;
240514;1800;209;;;
240514;1900;137;;;
240514;2000;150;;;
240514;2100;99;;;
240514;2200;108;;;
240514;2300;129;;;
240515;0000;116;;;
240515;0100;94;;;
240515;0200;73;;;
240515;0300;55;;;
240515;0400;52;;;
240515;0500;50;;;
240515;0600;83;;;
240515;0700;80;;;
240515;0800;91;;;
240515;0900;156;;;
240515;1000;91;;;
240515;1100;46;;;
240515;1200;41;;;
240515;1300;45;;;
240515;1400;40;;;
240515;1500;26;;;
240515;1600;21;;;
240515;1700;38;;;
240515;1800;46;;;
240515;1900;65;;;
240515;2000;52;;;
240515;2100;90;;;
240515;2200;52;;;
240515;2300;33;;;
240516;0000;36;;;
240516;0100;29;;;
240516;0200;27;;;
240516;0300;23;;;
240516;0400;24;;;
240516;0500;25;;;
240516;0600;35;;;
240516;0700;46;;;
240516;0800;65;;;
240516;0900;38;;;
240516;1000;56;;;
240516;1100;49;;;
240516;1200;58;;;
240516;1300;;;;
240516;1400;77;;;
240516;1500;63;;;
240516;1600;62;;;
240516;1700;76;;;
240516;1800;114;;;
240516;1900;146;;;
240516;2000;72;;;
240516;2100;64;;;
240516;2200;62;;;
240516;2300;55;;;
240517;0000;43;;;
240517;0100;49;;;
240517;0200;38;;;
240517;0300;30;;;
240517;0400;31;;;
240517;0500;42;;;
240517;0600;69;;;
240517;0700;82;;;
240517;0800;101;;;
240517;0900;119;;;
240517;1000;50;;;
240517;1100;48;;;
240517;1200;60;;;
240517;1300;56;;;
240517;1400;38;;;
240517;1500;48;;;
240517;1600;61;;;
240517;1700;69;;;
240517;1800;88;;;
240517;1900;111;;;
240517;2000;116;;;
240517;2100;149;;;
240517;2200;88;;;
240517;2300;67;;;
240518;0000;55;;;
240518;0100;59;;;
240518;0200;46;;;
240518;0300;44;;;
240518;0400;33;;;
240518;0500;33;;;
240518;0600;43;;;
240518;0700;53;;;
240518;0800;46;;;
240518;0900;65;;;
240518;1000;63;;;
240518;1100;60;;;
240518;1200;66;;;
240518;1300;77;;;
240518;1400;68;;;
240518;1500;66;;;
240518;1600;67;;;
240518;1700;77;;;
240518;1800;113;;;
240518;1900;139;;;
240518;2000;154;;;
240518;2100;102;;;
240518;2200;106;;;
240518;2300;81;;;
240519;0000;85;;;
240519;0100;87;;;
240519;0200;73;;;
240519;0300;74;;;
240519;0400;71;;;
240519;0500;77;;;
240519;0600;107;;;
240519;0700;98;;;
240519;0800;113;;;
240519;0900;63;;;
240519;1000;55;;;
240519;1100;53;;;
240519;1200;53;;;
240519;1300;63;;;
240519;1400;72;;;
240519;1500;89;;;
240519;1600;100;;;
240519;1700;125;;;
240519;1800;137;;;
240519;1900;170;;;
240519;2000;176;;;
240519;2100;128;;;
240519;2200;134;;;
240519;2300;93;;;
240520;0000;90;;;
240520;0100;72;;;
240520;0200;51;;;
240520;0300;59;;;
240520;0400;35;;;
240520;0500;25;;;
240520;0600;47;;;
240520;0700;73;;;
240520;0800;110;;;
240520;0900;85;;;
240520;1000;44;;;
240520;1100;57;;;
240520;1200;29;;;
240520;1300;36;;;
240520;1400;42;;;
240520;1500;29;;;
240520;1600;34;;;
240520;1700;13;;;
240520;1800;7;;;
240520;1900;15;;;
240520;2000;9;;;
240520;2100;10;;;
240520;2200;8;;;
240520;2300;7;;;
240521;0000;5;;;
240521;0100;17;;;
240521;0200;18;;;
240521;0300;16;;;
240521;0400;17;;;
240521;0500;20;;;
240521;0600;13;;;
240521;0700;16;;;
240521;0800;15;;;
240521;0900;20;;;
240521;1000;19;;;
240521;1100;14;;;
240521;1200;18;;;
240521;1300;24;;;
240521;1400;28;;;
240521;1500;25;;;
240521;1600;41;;;
240521;1700;35;;;
240521;1800;44;;;
240521;1900;62;;;
240521;2000;60;;;
240521;2100;45;;;
240521;2200;34;;;
240521;2300;39;;;
240522;0000;60;;;
240522;0100;57;;;
240522;0200;61;;;
240522;0300;51;;;
240522;0400;32;;;
240522;0500;16;;;
240522;0600;12;;;
240522;0700;15;;;
240522;0800;11;;;
240522;0900;26;;;
240522;1000;13;;;
240522;1100;14;;;
240522;1200;12;;;
240522;1300;10;;;
240522;1400;10;;;
240522;1500;8;;;
240522;1600;12;;;
240522;1700;17;;;
240522;1800;11;;;
240522;1900;14;;;
240522;2000;10;;;
240522;2100;12;;;
240522;2200;20;;;
240522;2300;9;;;
240523;0000;12;;;
240523;0100;8;;;
240523;0200;7;;;
240523;0300;6;;;
240523;0400;;;;
240523;0500;8;;;
240523;0600;9;;;
240523;0700;10;;;
240523;0800;9;;;
240523;0900;10;;;
240523;1000;11;;;
240523;1100;19;;;
240523;1200;15;;;
240523;1300;11;;;
240523;1400;10;;;
240523;1500;22;;;
240523;1600;28;;;
240523;1700;49;;;
240523;1800;54;;;
240523;1900;47;;;
240523;2000;28;;;
240523;2100;41;;;
240523;2200;53;;;
240523;2300;71;;;
240524;0000;62;;;
240524;0100;41;;;
240524;0200;34;;;
240524;0300;29;;;
240524;0400;30;;;
240524;0500;27;;;
240524;0600;54;;;
240524;0700;64;;;
240524;0800;108;;;
240524;0900;75;;;
240524;1000;75;;;
240524;1100;77;;;
240524;1200;95;;;
240524;1300;94;;;
240524;1400;180;;;
240524;1500;134;;;
240524;1600;126;;;
240524;1700;195;;;
240524;1800;203;;;
240524;1900;199;;;
240524;2000;151;;;
240524;2100;39;;;
240524;2200;90;;;
240524;2300;28;;;
240525;0000;112;;;
240525;0100;114;;;
240525;0200;81;;;
240525;0300;64;;;
240525;0400;33;;;
240525;0500;49;;;
240525;0600;49;;;
240525;0700;58;;;
240525;0800;73;;;
240525;0900;58;;;
240525;1000;52;;;
240525;1100;26;;;
240525;1200;26;;;
240525;1300;23;;;
240525;1400;41;;;
240525;1500;39;;;
240525;1600;44;;;
240525;1700;52;;;
240525;1800;49;;;
240525;1900;53;;;
240525;2000;64;;;
240525;2100;51;;;
240525;2200;37;;;
240525;2300;45;;;
240526;0000;36;;;
240526;0100;34;;;
240526;0200;60;;;
240526;0300;61;;;
240526;0400;52;;;
240526;0500;47;;;
240526;0600;51;;;
240526;0700;64;;;
240526;0800;50;;;
240526;0900;54;;;
240526;1000;17;;;
240526;1100;13;;;
240526;1200;31;;;
240526;1300;15;;;
240526;1400;22;;;
240526;1500;30;;;
240526;1600;19;;;
240526;1700;25;;;
240526;1800;33;;;
240526;1900;65;;;
240526;2000;77;;;
240526;2100;96;;;
240526;2200;67;;;
240526;2300;49;;;
240527;0000;48;;;
240527;0100;43;;;
240527;0200;35;;;
240527;0300;32;;;
240527;0400;32;;;
240527;0500;34;;;
240527;0600;60;;;
240527;0700;63;;;
240527;0800;73;;;
240527;0900;83;;;
240527;1000;70;;;
240527;1100;68;;;
240527;1200;80;;;
240527;1300;71;;;
240527;1400;93;;;
240527;1500;92;;;
240527;1600;113;;;
240527;1700;161;;;
240527;1800;235;;;
240527;1900;199;;;
240527;2000;187;;;
240527;2100;189;;;
240527;2200;153;;;
240527;2300;139;;;
240528;0000;103;;;
240528;0100;89;;;
240528;0200;75;;;
240528;0300;62;;;
240528;0400;51;;;
240528;0500;47;;;
240528;0600;62;;;
240528;0700;79;;;
240528;0800;100;;;
240528;0900;105;;;
240528;1000;160;;;
240528;1100;91;;;
240528;1200;75;;;
240528;1300;98;;;
240528;1400;88;;;
240528;1500;75;;;
240528;1600;148;;;
240528;1700;130;;;
240528;1800;105;;;
240528;1900;86;;;
240528;2000;83;;;
240528;2100;91;;;
240528;2200;110;;;
240528;2300;94;;;
240529;0000;92;;;
240529;0100;70;;;
240529;0200;55;;;
240529;0300;54;;;
240529;0400;68;;;
240529;0500;59;;;
240529;0600;76;;;
240529;0700;118;;;
240529;0800;188;;;
240529;0900;132;;;
240529;1000;173;;;
240529;1100;163;;;
240529;1200;142;;;
240529;1300;96;;;
240529;1400;133;;;
240529;1500;94;;;
240529;1600;111;;;
240529;1700;155;;;
240529;1800;191;;;
240529;1900;190;;;
240529;2000;235;;;
240529;2100;190;;;
240529;2200;150;;;
240529;2300;125;;;
240530;0000;111;;;
240530;0100;96;;;
240530;0200;75;;;
240530;0300;60;;;
240530;0400;65;;;
240530;0500;62;;;
240530;0600;105;;;
240530;0700;140;;;
240530;0800;157;;;
240530;0900;176;;;
240530;1000;157;;;
240530;1100;90;;;
240530;1200;107;;;
240530;1300;73;;;
240530;1400;82;;;
240530;1500;107;;;
240530;1600;110;;;
240530;1700;125;;;
240530;1800;208;;;
240530;1900;166;;;
240530;2000;167;;;
240530;2100;167;;;
240530;2200;152;;;
240530;2300;134;;;
240531;0000;104;;;
240531;0100;86;;;
240531;0200;66;;;
240531;0300;46;;;
240531;0400;49;;;
240531;0500;41;;;
240531;0600;67;;;
240531;0700;91;;;
240531;0800;139;;;
240531;0900;126;;;
240531;1000;65;;;
240531;1100;77;;;
240531;1200;168;;;
240531;1300;101;;;
240531;1400;96;;;
240531;1500;82;;;
240531;1600;67;;;
240531;1700;102;;;
240531;1800;144;;;
240531;1900;169;;;
240531;2000;190;;;
240531;2100;150;;;
240531;2200;116;;;
240531;2300;94;;;
240601;0000;47;;;
240601;0100;51;;;
240601;0200;48;;;
240601;0300;44;;;
240601;0400;43;;;
240601;0500;42;;;
240601;0600;59;;;
240601;0700;67;;;
240601;0800;69;;;
240601;0900;75;;;
240601;1000;77;;;
240601;1100;67;;;
240601;1200;64;;;
240601;1300;72;;;
240601;1400;82;;;
240601;1500;46;;;
240601;1600;36;;;
240601;1700;42;;;
240601;1800;107;;;
240601;1900;114;;;
240601;2000;142;;;
240601;2100;154;;;
240601;2200;120;;;
240601;2300;139;;;
240602;0000;129;;;
240602;0100;117;;;
240602;0200;62;;;
240602;0300;55;;;
240602;0400;74;;;
240602;0500;76;;;
240602;0600;55;;;
240602;0700;53;;;
240602;0800;64;;;
240602;0900;84;;;
240602;1000;95;;;
240602;1100;70;;;
240602;1200;80;;;
240602;1300;101;;;
240602;1400;103;;;
240602;1500;124;;;
240602;1600;128;;;
240602;1700;187;;;
240602;1800;165;;;
240602;1900;159;;;
240602;2000;177;;;
240602;2100;147;;;
240602;2200;115;;;
240602;2300;111;;;
240603;0000;107;;;
240603;0100;88;;;
240603;0200;70;;;
240603;0300;41;;;
240603;0400;31;;;
240603;0500;38;;;
240603;0600;55;;;
240603;0700;73;;;
240603;0800;150;;;
240603;0900;116;;;
240603;1000;173;;;
240603;1100;134;;;
240603;1200;86;;;
240603;1300;95;;;
240603;1400;79;;;
240603;1500;65;;;
240603;1600;73;;;
240603;1700;144;;;
240603;1800;110;;;
240603;1900;156;;;
240603;2000;131;;;
240603;2100;149;;;
240603;2200;117;;;
240603;2300;110;;;
240604;0000;108;;;
240604;0100;103;;;
240604;0200;97;;;
240604;0300;95;;;
240604;0400;79;;;
240604;0500;88;;;
240604;0600;96;;;
240604;0700;116;;;
240604;0800;141;;;
240604;0900;120;;;
240604;1000;106;;;
240604;1100;119;;;
240604;1200;139;;;
240604;1300;114;;;
240604;1400;119;;;
240604;1500;133;;;
240604;1600;182;;;
240604;1700;223;;;
240604;1800;177;;;
240604;1900;165;;;
240604;2000;164;;;
240604;2100;148;;;
240604;2200;181;;;
240604;2300;129;;;
240605;0000;110;;;
240605;0100;105;;;
240605;0200;60;;;
240605;0300;60;;;
240605;0400;50;;;
240605;0500;51;;;
240605;0600;66;;;
240605;0700;103;;;
240605;0800;122;;;
240605;0900;130;;;
240605;1000;155;;;
240605;1100;98;;;
240605;1200;111;;;
240605;1300;86;;;
240605;1400;59;;;
240605;1500;73;;;
240605;1600;69;;;
240605;1700;121;;;
240605;1800;107;;;
240605;1900;137;;;
240605;2000;120;;;
240605;2100;149;;;
240605;2200;147;;;
240605;2300;95;;;
240606;0000;84;;;
240606;0100;64;;;
240606;0200;27;;;
240606;0300;19;;;
240606;0400;29;;;
240606;0500;46;;;
240606;0600;59;;;
240606;0700;74;;;
240606;0800;99;;;
240606;0900;102;;;
240606;1000;92;;;
240606;1100;96;;;
240606;1200;116;;;
240606;1300;168;;;
240606;1400;149;;;
240606;1500;149;;;
240606;1600;212;;;
240606;1700;273;;;
240606;1800;291;;;
240606;1900;311;;;
240606;2000;332;;;
240606;2100;243;;;
240606;2200;150;;;
240606;2300;76;;;
240607;0000;84;;;
240607;0100;75;;;
240607;0200;60;;;
240607;0300;49;;;
240607;0400;43;;;
240607;0500;37;;;
240607;0600;48;;;
240607;0700;102;;;
240607;0800;118;;;
240607;0900;112;;;
240607;1000;57;;;
240607;1100;83;;;
240607;1200;72;;;
240607;1300;125;;;
240607;1400;117;;;
240607;1500;124;;;
240607;1600;175;;;
240607;1700;211;;;
240607;1800;251;;;
240607;1900;272;;;
240607;2000;223;;;
240607;2100;184;;;
240607;2200;145;;;
240607;2300;141;;;
240608;0000;136;;;
240608;0100;95;;;
240608;0200;38;;;
240608;0300;57;;;
240608;0400;54;;;
240608;0500;57;;;
240608;0600;40;;;
240608;0700;39;;;
240608;0800;60;;;
240608;0900;71;;;
240608;1000;50;;;
240608;1100;62;;;
240608;1200;52;;;
240608;1300;53;;;
240608;1400;70;;;
240608;1500;62;;;
240608;1600;39;;;
240608;1700;53;;;
240608;1800;62;;;
240608;1900;64;;;
240608;2000;81;;;
240608;2100;92;;;
240608;2200;22;;;
240608;2300;11;;;
240609;0000;11;;;
240609;0100;7;;;
240609;0200;7;;;
240609;0300;7;;;
240609;0400;7;;;
240609;0500;7;;;
240609;0600;6;;;
240609;0700;7;;;
240609;0800;11;;;
240609;0900;11;;;
240609;1000;10;;;
240609;1100;9;;;
240609;1200;27;;;
240609;1300;21;;;
240609;1400;32;;;
240609;1500;57;;;
240609;1600;62;;;
240609;1700;49;;;
240609;1800;12;;;
240609;1900;11;;;
240609;2000;13;;;
240609;2100;18;;;
240609;2200;10;;;
240609;2300;28;;;
240610;0000;31;;;
240610;0100;24;;;
240610;0200;27;;;
240610;0300;31;;;
240610;0400;29;;;
240610;0500;22;;;
240610;0600;30;;;
240610;0700;52;;;
240610;0800;28;;;
240610;0900;59;;;
240610;1000;44;;;
240610;1100;84;;;
240610;1200;69;;;
240610;1300;92;;;
240610;1400;89;;;
240610;1500;63;;;
240610;1600;54;;;
240610;1700;52;;;
240610;1800;44;;;
240610;1900;50;;;
240610;2000;71;;;
240610;2100;88;;;
240610;2200;91;;;
240610;2300;83;;;
240611;0000;82;;;
240611;0100;75;;;
240611;0200;64;;;
240611;0300;45;;;
240611;0400;45;;;
240611;0500;32;;;
240611;0600;55;;;
240611;0700;68;;;
240611;0800;59;;;
240611;0900;32;;;
240611;1000;84;;;
240611;1100;69;;;
240611;1200;91;;;
240611;1300;99;;;
240611;1400;72;;;
240611;1500;72;;;
240611;1600;119;;;
240611;1700;110;;;
240611;1800;139;;;
240611;1900;182;;;
240611;2000;172;;;
240611;2100;154;;;
240611;2200;159;;;
240611;2300;131;;;
240612;0000;87;;;
240612;0100;49;;;
240612;0200;34;;;
240612;0300;41;;;
240612;0400;31;;;
240612;0500;41;;;
240612;0600;52;;;
240612;0700;77;;;
240612;0800;106;;;
240612;0900;116;;;
240612;1000;137;;;
240612;1100;114;;;
240612;1200;102;;;
240612;1300;58;;;
240612;1400;33;;;
240612;1500;36;;;
240612;1600;41;;;
240612;1700;52;;;
240612;1800;80;;;
240612;1900;57;;;
240612;2000;44;;;
240612;2100;34;;;
240612;2200;74;;;
240612;2300;34;;;
240613;0000;56;;;
240613;0100;23;;;
240613;0200;13;;;
240613;0300;10;;;
240613;0400;8;;;
240613;0500;6;;;
240613;0600;6;;;
240613;0700;8;;;
240613;0800;8;;;
240613;0900;8;;;
240613;1000;8;;;
240613;1100;12;;;
240613;1200;10;;;
240613;1300;10;;;
240613;1400;7;;;
240613;1500;11;;;
240613;1600;10;;;
240613;1700;9;;;
240613;1800;9;;;
240613;1900;8;;;
240613;2000;9;;;
240613;2100;9;;;
240613;2200;9;;;
240613;2300;15;;;
240614;0000;8;;;
240614;0100;9;;;
240614;0200;8;;;
240614;0300;10;;;
240614;0400;9;;;
240614;0500;7;;;
240614;0600;8;;;
240614;0700;6;;;
240614;0800;8;;;
240614;0900;10;;;
240614;1000;10;;;
240614;1100;10;;;
240614;1200;6;;;
240614;1300;17;;;
240614;1400;16;;;
240614;1500;23;;;
240614;1600;25;;;
240614;1700;25;;;
240614;1800;65;;;
240614;1900;22;;;
240614;2000;28;;;
240614;2100;25;;;
240614;2200;25;;;
240614;2300;24;;;
240615;0000;26;;;
240615;0100;10;;;
240615;0200;11;;;
240615;0300;13;;;
240615;0400;12;;;
240615;0500;19;;;
240615;0600;25;;;
240615;0700;34;;;
240615;0800;39;;;
240615;0900;29;;;
240615;1000;30;;;
240615;1100;38;;;
240615;1200;41;;;
240615;1300;44;;;
240615;1400;38;;;
240615;1500;37;;;
240615;1600;43;;;
240615;1700;50;;;
240615;1800;63;;;
240615;1900;109;;;
240615;2000;105;;;
240615;2100;97;;;
240615;2200;97;;;
240615;2300;93;;;
240616;0000;100;;;
240616;0100;66;;;
240616;0200;68;;;
240616;0300;46;;;
240616;0400;34;;;
240616;0500;29;;;
240616;0600;35;;;
240616;0700;32;;;
240616;0800;41;;;
240616;0900;46;;;
240616;1000;36;;;
240616;1100;50;;;
240616;1200;49;;;
240616;1300;62;;;
240616;1400;74;;;
240616;1500;76;;;
240616;1600;67;;;
240616;1700;97;;;
240616;1800;119;;;
240616;1900;130;;;
240616;2000;132;;;
240616;2100;147;;;
240616;2200;111;;;
240616;2300;42;;;
240617;0000;41;;;
240617;0100;27;;;
240617;0200;19;;;
240617;0300;17;;;
240617;0400;24;;;
240617;0500;22;;;
240617;0600;33;;;
240617;0700;67;;;
240617;0800;93;;;
240617;0900;66;;;
240617;1000;46;;;
240617;1100;104;;;
240617;1200;123;;;
240617;1300;143;;;
240617;1400;141;;;
240617;1500;146;;;
240617;1600;137;;;
240617;1700;188;;;
240617;1800;148;;;
240617;1900;64;;;
240617;2000;33;;;
240617;2100;13;;;
240617;2200;9;;;
240617;2300;7;;;
240618;0000;7;;;
240618;0100;8;;;
240618;0200;7;;;
240618;0300;6;;;
240618;0400;9;;;
240618;0500;11;;;
240618;0600;14;;;
240618;0700;13;;;
240618;0800;18;;;
240618;0900;19;;;
240618;1000;11;;;
240618;1100;19;;;
240618;1200;21;;;
240618;1300;12;;;
240618;1400;26;;;
240618;1500;21;;;
240618;1600;22;;;
240618;1700;11;;;
240618;1800;12;;;
240618;1900;8;;;
240618;2000;7;;;
240618;2100;23;;;
240618;2200;15;;;
240618;2300;17;;;
240619;0000;8;;;
240619;0100;8;;;
240619;0200;11;;;
240619;0300;8;;;
240619;0400;7;;;
240619;0500;9;;;
240619;0600;7;;;
240619;0700;10;;;
240619;0800;10;;;
240619;0900;18;;;
240619;1000;22;;;
240619;1100;21;;;
240619;1200;19;;;
240619;1300;19;;;
240619;1400;13;;;
240619;1500;18;;;
240619;1600;24;;;
240619;1700;46;;;
240619;1800;115;;;
240619;1900;111;;;
240619;2000;76;;;
240619;2100;62;;;
240619;2200;80;;;
240619;2300;23;;;
240620;0000;20;;;
240620;0100;18;;;
240620;0200;19;;;
240620;0300;27;;;
240620;0400;15;;;
240620;0500;18;;;
240620;0600;20;;;
240620;0700;27;;;
240620;0800;56;;;
240620;0900;77;;;
240620;1000;41;;;
240620;1100;52;;;
240620;1200;75;;;
240620;1300;61;;;
240620;1400;40;;;
240620;1500;22;;;
240620;1600;29;;;
240620;1700;25;;;
240620;1800;66;;;
240620;1900;68;;;
240620;2000;101;;;
240620;2100;105;;;
240620;2200;112;;;
240620;2300;105;;;
240621;0000;54;;;
240621;0100;41;;;
240621;0200;28;;;
240621;0300;26;;;
240621;0400;20;;;
240621;0500;13;;;
240621;0600;10;;;
240621;0700;8;;;
240621;0800;10;;;
240621;0900;9;;;
240621;1000;8;;;
240621;1100;10;;;
240621;1200;13;;;
240621;1300;13;;;
240621;1400;9;;;
240621;1500;8;;;
240621;1600;9;;;
240621;1700;6;;;
240621;1800;8;;;
240621;1900;10;;;
240621;2000;12;;;
240621;2100;8;;;
240621;2200;7;;;
240621;2300;11;;;
240622;0000;8;;;
240622;0100;13;;;
240622;0200;10;;;
240622;0300;6;;;
240622;0400;5;;;
240622;0500;4;;;
240622;0600;8;;;
240622;0700;10;;;
240622;0800;17;;;
240622;0900;10;;;
240622;1000;13;;;
240622;1100;10;;;
240622;1200;6;;;
240622;1300;7;;;
240622;1400;6;;;
240622;1500;11;;;
240622;1600;17;;;
240622;1700;15;;;
240622;1800;12;;;
240622;1900;15;;;
240622;2000;8;;;
240622;2100;10;;;
240622;2200;10;;;
240622;2300;10;;;
240623;0000;9;;;
240623;0100;7;;;
240623;0200;5;;;
240623;0300;6;;;
240623;0400;5;;;
240623;0500;7;;;
240623;0600;12;;;
240623;0700;9;;;
240623;0800;13;;;
240623;0900;10;;;
240623;1000;20;;;
240623;1100;21;;;
240623;1200;22;;;
240623;1300;19;;;
240623;1400;20;;;
240623;1500;18;;;
240623;1600;21;;;
240623;1700;21;;;
240623;1800;23;;;
240623;1900;29;;;
240623;2000;36;;;
240623;2100;40;;;
240623;2200;31;;;
240623;2300;32;;;
240624;0000;23;;;
240624;0100;19;;;
240624;0200;21;;;
240624;0300;26;;;
240624;0400;34;;;
240624;0500;46;;;
240624;0600;41;;;
240624;0700;47;;;
240624;0800;51;;;
240624;0900;58;;;
240624;1000;31;;;
240624;1100;46;;;
240624;1200;55;;;
240624;1300;50;;;
240624;1400;49;;;
240624;1500;56;;;
240624;1600;42;;;
240624;1700;40;;;
240624;1800;52;;;
240624;1900;57;;;
240624;2000;54;;;
240624;2100;40;;;
240624;2200;65;;;
240624;2300;60;;;
240625;0000;40;;;
240625;0100;38;;;
240625;0200;24;;;
240625;0300;35;;;
240625;0400;32;;;
240625;0500;32;;;
240625;0600;41;;;
240625;0700;32;;;
240625;0800;45;;;
240625;0900;44;;;
240625;1000;35;;;
240625;1100;39;;;
240625;1200;35;;;
240625;1300;31;;;
240625;1400;33;;;
240625;1500;40;;;
240625;1600;38;;;
240625;1700;50;;;
240625;1800;78;;;
240625;1900;139;;;
240625;2000;167;;;
240625;2100;138;;;
240625;2200;115;;;
240625;2300;105;;;
240626;0000;81;;;
240626;0100;81;;;
240626;0200;67;;;
240626;0300;48;;;
240626;0400;48;;;
240626;0500;45;;;
240626;0600;51;;;
240626;0700;74;;;
240626;0800;90;;;
240626;0900;69;;;
240626;1000;62;;;
240626;1100;69;;;
240626;1200;79;;;
240626;1300;66;;;
240626;1400;52;;;
240626;1500;47;;;
240626;1600;111;;;
240626;1700;154;;;
240626;1800;233;;;
240626;1900;199;;;
240626;2000;211;;;
240626;2100;165;;;
240626;2200;83;;;
240626;2300;82;;;
